Tarih,Sayaç Etso Kodu,Üretim Miktari (MWh),Tüketim Miktari (MWh),Çekis Endüktif (MWh),Çekis Kapasitif (MWh),Veris Endüktif (MWh),Veris Kapasitif (MWh)
2023-08-01 02:00:00,40Z100001140176N,0,"0,673",0,0,0,"0,49"
2023-08-01 02:15:00,40Z000000186720U,0,"0,005",0,0,0,"0,029"
2023-08-01 02:15:00,40Z000001668245U,0,"0,003",0,0,0,"0,015"
2023-08-01 02:15:00,40Z000070752663N,"0,436",0,0,0,"0,037",0
2023-08-01 02:15:00,40Z000000006678L,0,"7,23",0,0,0,"0,791"
2023-08-01 02:15:00,40Z000000006679J,0,"2,186",0,0,0,"1,133"
2023-08-01 02:15:00,40Z000000006682U,0,0,0,0,0,0
2023-08-01 02:15:00,40Z000000006683S,0,"0,008",0,0,0,"0,013"
2023-08-01 02:15:00,40Z000000006684Q,"1,543",0,0,0,"0,26",0
2023-08-01 02:15:00,40Z000000006686M,0,"2,933","0,15",0,0,0
2023-08-01 02:15:00,40Z000000006687K,0,"2,98","0,404",0,0,0
2023-08-01 02:15:00,40Z000000006688I,0,"1,8",0,0,0,"0,15"
2023-08-01 02:15:00,40Z000000006689G,0,"4,099","0,408",0,0,0
2023-08-01 02:15:00,40Z000000006986A,0,"0,821","0,051",0,0,0
2023-08-01 02:15:00,40Z000000007315F,0,"12,845","0,171",0,0,0
2023-08-01 02:15:00,40Z000000008044F,0,"2,176","0,279",0,0,0
2023-08-01 02:15:00,40Z000000008046B,0,"0,992","0,074",0,0,0
2023-08-01 02:15:00,40Z0000000080479,0,0,0,0,0,0
2023-08-01 02:15:00,40Z000000009920P,0,"6,256","0,146",0,0,0
2023-08-01 02:15:00,40Z000000077651V,0,"1,094",0,0,0,"0,56"
2023-08-01 02:15:00,40Z000000081261V,0,"1,096",0,0,0,"0,564"
2023-08-01 02:15:00,40Z000000099310Z,"0,9",0,0,0,"0,1",0
2023-08-01 02:15:00,40Z000000099623J,"0,022",0,0,0,"0,004",0
2023-08-01 02:15:00,40Z0000007484327,0,"1,8",0,0,0,"0,15"
2023-08-01 02:15:00,40Z000000954315B,0,"0,994","0,049",0,0,0
2023-08-01 02:15:00,40Z000001027858V,0,"1,126","0,16",0,0,0
2023-08-01 02:15:00,40Z000001027876T,0,"1,162","0,17",0,0,0
2023-08-01 02:15:00,40Z000001027885S,0,"0,632",0,0,0,"0,471"
2023-08-01 02:15:00,40Z000001233161X,0,"0,439","0,04",0,0,0
2023-08-01 02:15:00,40Z0000013748268,0,"4,242","0,507",0,0,0
2023-08-01 02:15:00,40Z000007706314S,0,"9,58",0,0,0,"0,49"
2023-08-01 02:15:00,40Z000007706315Q,0,"5,18","0,2",0,0,0
2023-08-01 02:15:00,40Z0000078956113,0,0,0,0,"0,001","0,001"
2023-08-01 02:15:00,40Z000007895723T,0,"0,695",0,0,0,"0,532"
2023-08-01 02:15:00,40Z0000081007898,0,"13,66","0,1",0,0,0
2023-08-01 02:15:00,40Z000008100791L,0,"0,05",0,0,0,"0,33"
2023-08-01 02:15:00,40Z0000379854267,0,"1,765","0,008",0,0,"0,01"
2023-08-01 02:15:00,40Z0000379854275,0,"5,126",0,0,0,"0,035"
2023-08-01 02:15:00,40Z000055640589A,0,0,0,0,0,0
2023-08-01 02:15:00,40Z000099531620J,0,"1,402","0,119",0,0,0
2023-08-01 02:15:00,40Z000099531621H,0,"1,805",0,0,0,"0,075"
2023-08-01 02:15:00,40Z000099531640D,0,0,0,0,0,0
2023-08-01 02:15:00,40Z0001561011717,0,0,0,0,"0,051","0,032"
2023-08-01 02:15:00,40Z000156101300M,0,0,0,0,"0,054","0,029"
2023-08-01 02:15:00,40Z100001140176N,0,"0,668",0,0,0,"0,484"
2023-08-01 02:30:00,40Z000000186720U,0,"0,005",0,0,0,"0,028"
2023-08-01 02:30:00,40Z000001668245U,0,"0,004",0,0,0,"0,015"
2023-08-01 02:30:00,40Z000070752663N,"0,438",0,0,0,"0,038",0
2023-08-01 02:30:00,40Z000000006678L,0,"7,095",0,0,0,"0,813"
2023-08-01 02:30:00,40Z000000006679J,0,"2,197",0,0,0,"1,135"
2023-08-01 02:30:00,40Z000000006682U,0,0,0,0,0,0
2023-08-01 02:30:00,40Z000000006683S,0,"0,008",0,0,0,"0,014"
2023-08-01 02:30:00,40Z000000006684Q,"1,545",0,0,0,"0,266",0
2023-08-01 02:30:00,40Z000000006686M,0,"2,912","0,142",0,0,0
2023-08-01 02:30:00,40Z000000006687K,0,"2,96","0,394",0,0,0
2023-08-01 02:30:00,40Z000000006688I,0,"1,78",0,0,0,"0,15"
2023-08-01 02:30:00,40Z000000006689G,0,"4,082","0,4",0,0,0
2023-08-01 02:30:00,40Z000000006986A,0,"0,851","0,054",0,0,0
2023-08-01 02:30:00,40Z000000007315F,0,"12,328","0,072",0,0,0
2023-08-01 02:30:00,40Z000000008044F,0,"2,111","0,262",0,0,0
2023-08-01 02:30:00,40Z000000008046B,0,"0,987","0,076",0,0,0
2023-08-01 02:30:00,40Z0000000080479,0,0,0,0,0,0
2023-08-01 02:30:00,40Z000000009920P,0,"6,183","0,139",0,0,0
2023-08-01 02:30:00,40Z000000077651V,0,"1,1",0,0,0,"0,562"
2023-08-01 02:30:00,40Z000000081261V,0,"1,102",0,0,0,"0,565"
2023-08-01 02:30:00,40Z000000099310Z,"0,9",0,0,0,"0,1",0
2023-08-01 02:30:00,40Z000000099623J,"0,021",0,0,0,"0,005",0
2023-08-01 02:30:00,40Z0000007484327,0,"1,78",0,0,0,"0,14"
2023-08-01 02:30:00,40Z000000954315B,0,"0,99","0,052",0,0,0
2023-08-01 02:30:00,40Z000001027858V,0,"1,121","0,162",0,0,0
2023-08-01 02:30:00,40Z000001027876T,0,"1,157","0,171",0,0,0
2023-08-01 02:30:00,40Z000001027885S,0,"0,622",0,0,0,"0,474"
2023-08-01 02:30:00,40Z000001233161X,0,"0,442","0,041",0,0,0
2023-08-01 02:30:00,40Z0000013748268,0,"4,224","0,502",0,0,0
2023-08-01 02:30:00,40Z000007706314S,0,"9,44",0,0,0,"0,53"
2023-08-01 02:30:00,40Z000007706315Q,0,"5,08","0,17",0,0,0
2023-08-01 02:30:00,40Z0000078956113,0,0,0,0,0,0
2023-08-01 02:30:00,40Z000007895723T,0,"0,72",0,0,0,"0,509"
2023-08-01 02:30:00,40Z0000081007898,0,"13,58","0,13",0,0,0
2023-08-01 02:30:00,40Z000008100791L,0,"0,05",0,0,0,"0,35"
2023-08-01 02:30:00,40Z0000379854267,0,"1,73","0,005",0,0,"0,039"
2023-08-01 02:30:00,40Z0000379854275,0,"5,019",0,0,0,"0,061"
2023-08-01 02:30:00,40Z000055640589A,0,0,0,0,0,0
2023-08-01 02:30:00,40Z000099531620J,0,"1,396","0,117",0,0,0
2023-08-01 02:30:00,40Z000099531621H,0,"1,795",0,0,0,"0,078"
2023-08-01 02:30:00,40Z000099531640D,0,0,0,0,0,0
2023-08-01 02:30:00,40Z0001561011717,0,0,0,0,"0,05","0,032"
2023-08-01 02:30:00,40Z000156101300M,0,0,0,0,"0,055","0,027"
2023-08-01 02:30:00,40Z100001140176N,0,"0,659",0,0,0,"0,487"
2023-08-01 02:45:00,40Z000000186720U,0,"0,004",0,0,0,"0,029"
2023-08-01 02:45:00,40Z000001668245U,0,"0,003",0,0,0,"0,015"
2023-08-01 02:45:00,40Z000070752663N,"0,457",0,0,0,"0,038",0
2023-08-01 02:45:00,40Z000000006678L,0,"7,036",0,0,0,"0,82"
2023-08-01 02:45:00,40Z000000006679J,0,"2,227",0,0,0,"1,138"
2023-08-01 02:45:00,40Z000000006682U,0,0,0,0,0,0
2023-08-01 02:45:00,40Z000000006683S,0,"0,008",0,0,0,"0,013"
2023-08-01 02:45:00,40Z000000006684Q,"1,561",0,0,0,"0,266",0
2023-08-01 02:45:00,40Z000000006686M,0,"2,872","0,131",0,0,0
2023-08-01 02:45:00,40Z000000006687K,0,"2,919","0,383",0,0,0
2023-08-01 02:45:00,40Z000000006688I,0,"1,78",0,0,0,"0,15"
2023-08-01 02:45:00,40Z000000006689G,0,"4,062","0,395",0,0,0
2023-08-01 02:45:00,40Z000000006986A,0,"0,92","0,054",0,0,0
2023-08-01 02:45:00,40Z000000007315F,0,"12,347","0,074",0,0,0
2023-08-01 02:45:00,40Z000000008044F,0,"2,112","0,263",0,0,0
2023-08-01 02:45:00,40Z000000008046B,0,"0,982","0,075",0,0,0
2023-08-01 02:45:00,40Z0000000080479,0,0,0,0,0,0
2023-08-01 02:45:00,40Z000000009920P,0,"6,212","0,146",0,0,0
2023-08-01 02:45:00,40Z000000077651V,0,"1,114",0,0,0,"0,563"
2023-08-01 02:45:00,40Z000000081261V,0,"1,117",0,0,0,"0,566"
2023-08-01 02:45:00,40Z000000099310Z,"0,9",0,0,0,"0,1",0
2023-08-01 02:45:00,40Z000000099623J,"0,021",0,0,0,"0,004",0
2023-08-01 02:45:00,40Z0000007484327,0,"1,77",0,0,0,"0,15"
2023-08-01 02:45:00,40Z000000954315B,0,"0,984","0,05",0,0,0
2023-08-01 02:45:00,40Z000001027858V,0,"1,101","0,148",0,0,0
2023-08-01 02:45:00,40Z000001027876T,0,"1,137","0,158",0,0,0
2023-08-01 02:45:00,40Z000001027885S,0,"0,621",0,0,0,"0,475"
2023-08-01 02:45:00,40Z000001233161X,0,"0,437","0,038",0,0,0
2023-08-01 02:45:00,40Z0000013748268,0,"4,203","0,495",0,0,0
2023-08-01 02:45:00,40Z000007706314S,0,"9,4",0,0,0,"0,57"
2023-08-01 02:45:00,40Z000007706315Q,0,"5,02","0,16",0,0,0
2023-08-01 02:45:00,40Z0000078956113,0,0,0,0,0,0
2023-08-01 02:45:00,40Z000007895723T,0,"0,688",0,0,0,"0,525"
2023-08-01 02:45:00,40Z0000081007898,0,"13,34","0,07",0,0,0
2023-08-01 02:45:00,40Z000008100791L,0,"0,05",0,0,0,"0,33"
2023-08-01 02:45:00,40Z0000379854267,0,"1,694","0,006",0,0,"0,009"
2023-08-01 02:45:00,40Z0000379854275,0,"4,966",0,0,0,"0,077"
2023-08-01 02:45:00,40Z000055640589A,0,0,0,0,0,0
2023-08-01 02:45:00,40Z000099531620J,0,"1,392","0,114",0,0,0
2023-08-01 02:45:00,40Z000099531621H,0,"1,792",0,0,0,"0,08"
2023-08-01 02:45:00,40Z000099531640D,0,0,0,0,0,0
2023-08-01 02:45:00,40Z0001561011717,0,0,0,0,"0,05","0,033"
2023-08-01 02:45:00,40Z000156101300M,0,0,0,0,"0,057","0,026"
2023-08-01 02:45:00,40Z100001140176N,0,"0,656",0,0,0,"0,488"
2023-08-01 03:00:00,40Z000000186720U,0,"0,004",0,0,0,"0,029"
2023-08-01 03:00:00,40Z000001668245U,0,"0,004",0,0,0,"0,015"
2023-08-01 03:00:00,40Z000070752663N,"0,516",0,0,0,"0,034",0
2023-08-01 03:00:00,40Z000000006678L,0,"6,933",0,0,0,"0,854"
2023-08-01 03:00:00,40Z000000006679J,0,"2,308",0,0,0,"1,141"
2023-08-01 03:00:00,40Z000000006682U,0,0,0,0,0,0
2023-08-01 03:00:00,40Z000000006683S,0,"0,008",0,0,0,"0,014"
2023-08-01 03:00:00,40Z000000006684Q,"1,623",0,0,0,"0,262",0
2023-08-01 03:00:00,40Z000000006686M,0,"2,875","0,124",0,0,0
2023-08-01 03:00:00,40Z000000006687K,0,"2,921","0,378",0,0,0
2023-08-01 03:00:00,40Z000000006688I,0,"1,77",0,0,0,"0,16"
2023-08-01 03:00:00,40Z000000006689G,0,"3,99","0,373",0,0,0
2023-08-01 03:00:00,40Z000000006986A,0,"0,906","0,045",0,0,0
2023-08-01 03:00:00,40Z000000007315F,0,"12,352","0,055",0,0,"0,001"
2023-08-01 03:00:00,40Z000000008044F,0,"2,091","0,257",0,0,0
2023-08-01 03:00:00,40Z000000008046B,0,"0,964","0,069",0,0,0
2023-08-01 03:00:00,40Z0000000080479,0,0,0,0,0,0
2023-08-01 03:00:00,40Z000000009920P,0,"6,267","0,136",0,0,0
2023-08-01 03:00:00,40Z000000077651V,0,"1,156",0,0,0,"0,565"
2023-08-01 03:00:00,40Z000000081261V,0,"1,159",0,0,0,"0,568"
2023-08-01 03:00:00,40Z000000099310Z,"0,9",0,0,0,"0,1",0
2023-08-01 03:00:00,40Z000000099623J,"0,021",0,0,0,"0,005",0
2023-08-01 03:00:00,40Z0000007484327,0,"1,76",0,0,0,"0,16"
2023-08-01 03:00:00,40Z000000954315B,0,"0,966","0,044",0,0,0
2023-08-01 03:00:00,40Z000001027858V,0,"1,084","0,145",0,0,0
2023-08-01 03:00:00,40Z000001027876T,0,"1,119","0,154",0,0,0
2023-08-01 03:00:00,40Z000001027885S,0,"0,612",0,0,0,"0,477"
2023-08-01 03:00:00,40Z000001233161X,0,"0,426","0,036",0,0,0
2023-08-01 03:00:00,40Z0000013748268,0,"4,13","0,473",0,0,0
2023-08-01 03:00:00,40Z000007706314S,0,"9,43",0,0,0,"0,55"
2023-08-01 03:00:00,40Z000007706315Q,0,"4,96","0,14",0,0,0
2023-08-01 03:00:00,40Z0000078956113,0,0,0,0,"0,001","0,001"
2023-08-01 03:00:00,40Z000007895723T,0,"0,66",0,0,0,"0,536"
2023-08-01 03:00:00,40Z0000081007898,0,"13,18","0,02",0,0,"0,02"
2023-08-01 03:00:00,40Z000008100791L,0,"0,06",0,0,0,"0,34"
2023-08-01 03:00:00,40Z0000379854267,0,"1,667","0,007",0,0,"0,011"
2023-08-01 03:00:00,40Z0000379854275,0,"4,893",0,0,0,"0,096"
2023-08-01 03:00:00,40Z000055640589A,0,0,0,0,0,0
2023-08-01 03:00:00,40Z000099531620J,0,"1,359","0,108",0,0,0
2023-08-01 03:00:00,40Z000099531621H,0,"1,751",0,0,0,"0,082"
2023-08-01 03:00:00,40Z000099531640D,0,0,0,0,0,0
2023-08-01 03:00:00,40Z0001561011717,0,0,0,0,"0,054","0,029"
2023-08-01 03:00:00,40Z000156101300M,0,0,0,0,"0,061","0,022"
2023-08-01 03:00:00,40Z100001140176N,0,"0,648",0,0,0,"0,489"
2023-08-01 03:15:00,40Z000000186720U,0,"0,005",0,0,0,"0,028"
2023-08-01 03:15:00,40Z000001668245U,0,"0,003",0,0,0,"0,015"
2023-08-01 03:15:00,40Z000070752663N,"0,534",0,0,0,"0,032",0
2023-08-01 03:15:00,40Z000000006678L,0,"6,82",0,0,0,"0,916"
2023-08-01 03:15:00,40Z000000006679J,0,"2,249",0,0,0,"1,163"
2023-08-01 03:15:00,40Z000000006682U,0,0,0,0,0,0
2023-08-01 03:15:00,40Z000000006683S,0,"0,007",0,0,0,"0,015"
2023-08-01 03:15:00,40Z000000006684Q,"1,614",0,0,0,"0,305",0
2023-08-01 03:15:00,40Z000000006686M,0,"2,833","0,104",0,0,0
2023-08-01 03:15:00,40Z000000006687K,0,"2,879","0,354",0,0,0
2023-08-01 03:15:00,40Z000000006688I,0,"1,78",0,0,0,"0,15"
2023-08-01 03:15:00,40Z000000006689G,0,"3,987","0,366",0,0,0
2023-08-01 03:15:00,40Z000000006986A,0,"0,904","0,04",0,0,0
2023-08-01 03:15:00,40Z000000007315F,0,"12,57","0,016",0,0,"0,02"
2023-08-01 03:15:00,40Z000000008044F,0,"2,075","0,238",0,0,0
2023-08-01 03:15:00,40Z000000008046B,0,"0,964","0,067",0,0,0
2023-08-01 03:15:00,40Z0000000080479,0,0,0,0,0,0
2023-08-01 03:15:00,40Z000000009920P,0,"6,16","0,095",0,0,0
2023-08-01 03:15:00,40Z000000077651V,0,"1,125",0,0,0,"0,575"
2023-08-01 03:15:00,40Z000000081261V,0,"1,128",0,0,0,"0,579"
2023-08-01 03:15:00,40Z000000099310Z,"0,9",0,0,0,"0,1",0
2023-08-01 03:15:00,40Z000000099623J,"0,021",0,0,0,"0,006",0
2023-08-01 03:15:00,40Z0000007484327,0,"1,77",0,0,0,"0,14"
2023-08-01 03:15:00,40Z000000954315B,0,"0,966","0,043",0,0,0
2023-08-01 03:15:00,40Z000001027858V,0,"1,071","0,129",0,0,0
2023-08-01 03:15:00,40Z000001027876T,0,"1,105","0,138",0,0,0
2023-08-01 03:15:00,40Z000001027885S,0,"0,561",0,0,0,"0,498"
2023-08-01 03:15:00,40Z000001233161X,0,"0,402","0,029",0,0,0
2023-08-01 03:15:00,40Z0000013748268,0,"4,125","0,465",0,0,0
2023-08-01 03:15:00,40Z000007706314S,0,"9,18",0,0,0,"0,7"
2023-08-01 03:15:00,40Z000007706315Q,0,"4,92","0,1",0,0,0
2023-08-01 03:15:00,40Z0000078956113,0,0,0,0,0,0
2023-08-01 03:15:00,40Z000007895723T,0,"0,677",0,0,0,"0,528"
2023-08-01 03:15:00,40Z0000081007898,0,"13,02","0,01",0,0,"0,09"
2023-08-01 03:15:00,40Z000008100791L,0,"0,06",0,0,0,"0,33"
2023-08-01 03:15:00,40Z0000379854267,0,"1,658","0,008",0,0,"0,011"
2023-08-01 03:15:00,40Z0000379854275,0,"4,823",0,0,0,"0,151"
2023-08-01 03:15:00,40Z000055640589A,0,0,0,0,0,0
2023-08-01 03:15:00,40Z000099531620J,0,"1,348","0,092",0,0,0
2023-08-01 03:15:00,40Z000099531621H,0,"1,733",0,0,0,"0,1"
2023-08-01 03:15:00,40Z000099531640D,0,0,0,0,0,0
2023-08-01 03:15:00,40Z0001561011717,0,0,0,0,"0,047","0,034"
2023-08-01 03:15:00,40Z000156101300M,0,0,0,0,"0,053","0,028"
2023-08-01 03:15:00,40Z100001140176N,0,"0,59",0,0,0,"0,51"
2023-08-01 03:30:00,40Z000000186720U,0,"0,004",0,0,0,"0,029"
2023-08-01 03:30:00,40Z000001668245U,0,"0,004",0,0,0,"0,014"
2023-08-01 03:30:00,40Z000070752663N,"0,52",0,0,0,"0,033",0
2023-08-01 03:30:00,40Z000000006678L,0,"6,761",0,0,0,"0,927"
2023-08-01 03:30:00,40Z000000006679J,0,"2,276",0,0,0,"1,158"
2023-08-01 03:30:00,40Z000000006682U,0,0,0,0,0,0
2023-08-01 03:30:00,40Z000000006683S,0,"0,008",0,0,0,"0,016"
2023-08-01 03:30:00,40Z000000006684Q,"1,648",0,0,0,"0,269",0
2023-08-01 03:30:00,40Z000000006686M,0,"2,782","0,08",0,0,0
2023-08-01 03:30:00,40Z000000006687K,0,"2,828","0,327",0,0,0
2023-08-01 03:30:00,40Z000000006688I,0,"1,77",0,0,0,"0,15"
2023-08-01 03:30:00,40Z000000006689G,0,"3,924","0,334",0,0,0
2023-08-01 03:30:00,40Z000000006986A,0,"0,887","0,035",0,0,0
2023-08-01 03:30:00,40Z000000007315F,0,"12,507","0,021",0,0,"0,016"
2023-08-01 03:30:00,40Z000000008044F,0,"2,082","0,238",0,0,0
2023-08-01 03:30:00,40Z000000008046B,0,"0,972","0,068",0,0,0
2023-08-01 03:30:00,40Z0000000080479,0,0,0,0,0,0
2023-08-01 03:30:00,40Z000000009920P,0,"6,201","0,12",0,0,0
2023-08-01 03:30:00,40Z000000077651V,0,"1,139",0,0,0,"0,573"
2023-08-01 03:30:00,40Z000000081261V,0,"1,141",0,0,0,"0,576"
2023-08-01 03:30:00,40Z000000099310Z,"0,9",0,0,0,"0,09",0
2023-08-01 03:30:00,40Z000000099623J,"0,021",0,0,0,"0,007",0
2023-08-01 03:30:00,40Z0000007484327,0,"1,77",0,0,0,"0,15"
2023-08-01 03:30:00,40Z000000954315B,0,"0,975","0,042",0,0,0
2023-08-01 03:30:00,40Z000001027858V,0,"1,06","0,125",0,0,0
2023-08-01 03:30:00,40Z000001027876T,0,"1,095","0,133",0,0,0
2023-08-01 03:30:00,40Z000001027885S,0,"0,571",0,0,0,"0,496"
2023-08-01 03:30:00,40Z000001233161X,0,"0,393","0,03",0,0,0
2023-08-01 03:30:00,40Z0000013748268,0,"4,062","0,431",0,0,0
2023-08-01 03:30:00,40Z000007706314S,0,"9,34",0,0,0,"0,7"
2023-08-01 03:30:00,40Z000007706315Q,0,"4,89","0,08",0,0,0
2023-08-01 03:30:00,40Z0000078956113,0,0,0,0,0,0
2023-08-01 03:30:00,40Z000007895723T,0,"0,666",0,0,0,"0,543"
2023-08-01 03:30:00,40Z0000081007898,0,"12,96",0,0,0,"0,12"
2023-08-01 03:30:00,40Z000008100791L,0,"0,05",0,0,0,"0,33"
2023-08-01 03:30:00,40Z0000379854267,0,"1,648","0,009",0,0,"0,009"
2023-08-01 03:30:00,40Z0000379854275,0,"4,776",0,0,0,"0,161"
2023-08-01 03:30:00,40Z000055640589A,0,0,0,0,0,0
2023-08-01 03:30:00,40Z000099531620J,0,"1,342","0,092",0,0,0
2023-08-01 03:30:00,40Z000099531621H,0,"1,72",0,0,0,"0,101"
2023-08-01 03:30:00,40Z000099531640D,0,0,0,0,0,0
2023-08-01 03:30:00,40Z0001561011717,0,0,0,0,"0,051","0,03"
2023-08-01 03:30:00,40Z000156101300M,0,0,0,0,"0,055","0,026"
2023-08-01 03:30:00,40Z100001140176N,0,"0,601",0,0,0,"0,508"
2023-08-01 03:45:00,40Z000000186720U,0,"0,005",0,0,0,"0,028"
2023-08-01 03:45:00,40Z000001668245U,0,"0,004",0,0,0,"0,015"
2023-08-01 03:45:00,40Z000070752663N,"0,488",0,0,0,"0,034",0
2023-08-01 03:45:00,40Z000000006678L,0,"6,77",0,0,0,"0,923"
2023-08-01 03:45:00,40Z000000006679J,0,"2,237",0,0,0,"1,155"
2023-08-01 03:45:00,40Z000000006682U,0,0,0,0,0,0
2023-08-01 03:45:00,40Z000000006683S,0,"0,008",0,0,0,"0,014"
2023-08-01 03:45:00,40Z000000006684Q,"1,658",0,0,0,"0,285",0
2023-08-01 03:45:00,40Z000000006686M,0,"2,778","0,077",0,0,0
2023-08-01 03:45:00,40Z000000006687K,0,"2,823","0,327",0,0,0
2023-08-01 03:45:00,40Z000000006688I,0,"1,77",0,0,0,"0,16"
2023-08-01 03:45:00,40Z000000006689G,0,"3,739","0,305",0,0,0
2023-08-01 03:45:00,40Z000000006986A,0,"0,772","0,035",0,0,0
2023-08-01 03:45:00,40Z000000007315F,0,"12,174","0,018",0,0,"0,012"
2023-08-01 03:45:00,40Z000000008044F,0,"2,063","0,245",0,0,0
2023-08-01 03:45:00,40Z000000008046B,0,"0,956","0,064",0,0,0
2023-08-01 03:45:00,40Z0000000080479,0,0,0,0,0,0
2023-08-01 03:45:00,40Z000000009920P,0,"6,245","0,125",0,0,0
2023-08-01 03:45:00,40Z000000077651V,0,"1,12",0,0,0,"0,572"
2023-08-01 03:45:00,40Z000000081261V,0,"1,123",0,0,0,"0,575"
2023-08-01 03:45:00,40Z000000099310Z,"0,89",0,0,0,"0,11",0
2023-08-01 03:45:00,40Z000000099623J,"0,02",0,0,0,"0,006",0
2023-08-01 03:45:00,40Z0000007484327,0,"1,76",0,0,0,"0,16"
2023-08-01 03:45:00,40Z000000954315B,0,"0,958","0,04",0,0,0
2023-08-01 03:45:00,40Z000001027858V,0,"1,052","0,126",0,0,0
2023-08-01 03:45:00,40Z000001027876T,0,"1,085","0,134",0,0,0
2023-08-01 03:45:00,40Z000001027885S,0,"0,604",0,0,0,"0,488"
2023-08-01 03:45:00,40Z000001233161X,0,"0,39","0,028",0,0,0
2023-08-01 03:45:00,40Z0000013748268,0,"3,869","0,403",0,0,0
2023-08-01 03:45:00,40Z000007706314S,0,"9,44",0,0,0,"0,62"
2023-08-01 03:45:00,40Z000007706315Q,0,"4,85","0,1",0,0,0
2023-08-01 03:45:00,40Z0000078956113,0,0,0,0,0,"0,001"
2023-08-01 03:45:00,40Z000007895723T,0,"0,66",0,0,0,"0,545"
2023-08-01 03:45:00,40Z0000081007898,0,"12,9",0,0,0,"0,1"
2023-08-01 03:45:00,40Z000008100791L,0,"0,06",0,0,0,"0,33"
2023-08-01 03:45:00,40Z0000379854267,0,"1,659","0,007",0,0,"0,015"
2023-08-01 03:45:00,40Z0000379854275,0,"4,758",0,0,0,"0,146"
2023-08-01 03:45:00,40Z000055640589A,0,0,0,0,0,0
2023-08-01 03:45:00,40Z000099531620J,0,"1,334","0,091",0,0,0
2023-08-01 03:45:00,40Z000099531621H,0,"1,713",0,0,0,"0,103"
2023-08-01 03:45:00,40Z000099531640D,0,0,0,0,0,0
2023-08-01 03:45:00,40Z0001561011717,0,0,0,0,"0,047","0,035"
2023-08-01 03:45:00,40Z000156101300M,0,0,0,0,"0,053","0,028"
2023-08-01 03:45:00,40Z100001140176N,0,"0,641",0,0,0,"0,501"
2023-08-01 04:00:00,40Z000000186720U,0,"0,005",0,0,0,"0,029"
2023-08-01 04:00:00,40Z000001668245U,0,"0,003",0,0,0,"0,015"
2023-08-01 04:00:00,40Z000070752663N,"0,621",0,0,0,"0,03",0
2023-08-01 04:00:00,40Z000000006678L,0,"6,727",0,0,0,"0,927"
2023-08-01 04:00:00,40Z000000006679J,0,"2,162",0,0,0,"1,165"
2023-08-01 04:00:00,40Z000000006682U,0,0,0,0,0,0
2023-08-01 04:00:00,40Z000000006683S,0,"0,007",0,0,0,"0,015"
2023-08-01 04:00:00,40Z000000006684Q,"1,793",0,0,0,"0,281",0
2023-08-01 04:00:00,40Z000000006686M,0,"2,787","0,083",0,0,0
2023-08-01 04:00:00,40Z000000006687K,0,"2,832","0,332",0,0,0
2023-08-01 04:00:00,40Z000000006688I,0,"1,76",0,0,0,"0,16"
2023-08-01 04:00:00,40Z000000006689G,0,"3,571","0,265",0,0,0
2023-08-01 04:00:00,40Z000000006986A,0,"0,764","0,037",0,0,0
2023-08-01 04:00:00,40Z000000007315F,0,"11,992","0,006",0,0,"0,024"
2023-08-01 04:00:00,40Z000000008044F,0,"2,055","0,243",0,0,0
2023-08-01 04:00:00,40Z000000008046B,0,"0,931","0,063",0,0,0
2023-08-01 04:00:00,40Z0000000080479,0,0,0,0,0,0
2023-08-01 04:00:00,40Z000000009920P,0,"6,189","0,102",0,0,0
2023-08-01 04:00:00,40Z000000077651V,0,"1,082",0,0,0,"0,576"
2023-08-01 04:00:00,40Z000000081261V,0,"1,084",0,0,0,"0,58"
2023-08-01 04:00:00,40Z000000099310Z,"0,9",0,0,0,"0,11",0
2023-08-01 04:00:00,40Z000000099623J,"0,021",0,0,0,"0,005",0
2023-08-01 04:00:00,40Z0000007484327,0,"1,76",0,0,0,"0,16"
2023-08-01 04:00:00,40Z000000954315B,0,"0,933","0,038",0,0,0
2023-08-01 04:00:00,40Z000001027858V,0,"1,045","0,129",0,0,0
2023-08-01 04:00:00,40Z000001027876T,0,"1,079","0,138",0,0,0
2023-08-01 04:00:00,40Z000001027885S,0,"0,614",0,0,0,"0,485"
2023-08-01 04:00:00,40Z000001233161X,0,"0,398","0,031",0,0,0
2023-08-01 04:00:00,40Z0000013748268,0,"3,695","0,361",0,0,0
2023-08-01 04:00:00,40Z000007706314S,0,"9,5",0,0,0,"0,51"
2023-08-01 04:00:00,40Z000007706315Q,0,"4,84","0,09",0,0,0
2023-08-01 04:00:00,40Z0000078956113,0,0,0,0,"0,001",0
2023-08-01 04:00:00,40Z000007895723T,0,"0,67",0,0,0,"0,538"
2023-08-01 04:00:00,40Z0000081007898,0,"12,82",0,0,0,"0,11"
2023-08-01 04:00:00,40Z000008100791L,0,"0,06",0,0,0,"0,34"
2023-08-01 04:00:00,40Z0000379854267,0,"1,629","0,007",0,0,"0,04"
2023-08-01 04:00:00,40Z0000379854275,0,"4,705",0,0,0,"0,169"
2023-08-01 04:00:00,40Z000055640589A,0,0,0,0,0,0
2023-08-01 04:00:00,40Z000099531620J,0,"1,331","0,092",0,0,0
2023-08-01 04:00:00,40Z000099531621H,0,"1,709",0,0,0,"0,1"
2023-08-01 04:00:00,40Z000099531640D,0,0,0,0,0,0
